Report,Reviews
App ID,1055281310
App,Philips Hue
Version,All Versions
Market,iOS
Country,All Countries
Total Reviews,4831
Average Rating,1.8
Search Term,
Start Date,04/28/2016
End Date,03/25/2017
Date Generated,03/27/2017 01:35:07 PDT

Platform,Country,Date,App ID,App Name,Publisher ID,Publisher Name,User,Version,Rating,Title,Review
iOS,France,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Vincearch,2.00,1,Il serait temps d'innover,"Cette nouvelle version n'apporte aucune nouvelle fonctionnalité, au contraire elle en enlève même (comment configurer exactement la couleur de chaque lampe individuellement ?). Elle ne fait finalement que corriger les lacunes de la première (la gestion des pièces par exemple). Au prix du système, Philips pourrait engager de vrais ergonomes et UI Designer... À quand les scénarios dynamiques comme le proposent d'autres applications ?"
iOS,France,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,lcd91,2.00,2,Dommage !,"Pour avoir fait parti des bêta testeur je suis déçu de voir que nos remarques n'ont pas été prises en compte.
La géolocalisation ne fonctionne toujours pas (depuis la màj de la bêta), l'app indique que je suis connecté hors de la maison alors que je suis chez moi, toujours pas de notification, absence de complication pour l'Apple Watch.
Nécessite une mise à jour rapide."
iOS,France,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Tintinrc,2.00,2,Déçu 😩,"Pas d'extension Apple Watch...???, cette applications est plus stylé mais moins complète que la génération 1. Je conserve la première."
iOS,United Kingdom,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Auntysarah,2.00,1,Not ready for release,"This is missing several key features. Scenes can't cross room boundaries, your old scenes will be lost, there is no way to change the colour of lights in a group.

I don't understand Philips. They have a great hardware product, but they keep annoying their customers with broken software. This is feature-incomplete. Avoid it until they've fixed it."
iOS,United Kingdom,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Wane11,2.00,3,"""Change"" routine","Please can you add the ability to change the current scene to a new scene, so if the lights are off the stay off, but if the are on the change to the scene you want?"
iOS,United Kingdom,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Namnola,2.00,1,Rubbish,"Philips have yet again failed to deliver on this update. User unfriendly, unclear, and generally powerless to harness all that Hue is capable of. Really embarrassing for them, yet again...they are killing an excellent hard product with this trash. Uninstalled."
iOS,United Kingdom,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Duncanyeti,2.00,1,Dreadful new app,"This is my first review, that's how bad this app is. No longer has native iPad support. Colour grouping is too hard. Actually, everything just seems to be harder to do that you could do in the gen 1 app.  Why would you do that, why??"
iOS,Brazil,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,natanrolnik,2.00,4,Excellent - but missing Watch app,"This new version is WAY better than the first. But in contrast to the gen 1 app, it doesn't have the watch app. So I need to keep both apps, just to use from the watch. 5 stars when it comes for sure!"
iOS,Germany,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,gasagu,2.00,2,Nette Idee aber schlecht umgesetzt,"Das neue Design gefällt mir sehr gut allerdings hat sich der Funktionsumfang zur vorherigen Version reduziert oder diese Optionen sind schwerer zu finden. Warum kann ich z.B. keine Timer mehr erstellen sondern nur noch Wecker?!? Die App läuft weniger Stabil als der Vorgänger und wenn ich mit einer Szene im Widget alles aus schalten will wird meine Iris nicht angesprochen. Gemessen an dem Geld was ich in Lampen investiert habe hat mich Phillips mit dem Update wirklich verärgert. Eine Möglichkeit Feedback zu geben habe ich vergeblich gesucht. Hoffe hier tut sich noch etwas mit kommenden Updates, ansonsten werde ich persönlich keine neuen Lampen mehr kaufen."
iOS,Germany,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Eipfohn,2.00,1,Völlig daneben,"Die alte Hue App kannte weder Räume noch permanente Gruppen - nur Szenen. Die neue App verlangt hingegen zwingend alle Lampen in genau einen Raum einzuteilen. Was soll das? Die Farbe einer Lampe lässt sich dann nur noch einzeln einstellen, die Helligkeit aber immer nur pro Raum. Das ist völlig inakzeptabel. Wie kommt man bloß auf sowas? Es gibt zum Glück Apps wie Huemote, die zeigen wie es richtig geht. Man sollte aber eigentlich von Philips erwarten können, daß zu den teuren Lampen auch eine vernünftige Steuerung geliefert wird. Warum man die alte App nicht sinnvoll erweitert hat sondern statt dessen ein komplett neues, inkompatibles und umständliches Konzept einfach so daneben stellt, ist unbegreiflich."
iOS,Germany,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,anonym456,2.00,1,Unübersichtlich und funktioniert nicht richtig,Verwende wieder Gen1
iOS,United States,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Aflack,2.00,2,"Better, but not where it should be","First, let me say I love the bulbs themselves and have implemented nearly house-wide over the last couple years.  This is a review of the new app only.

The gen1 app was absolutely abysmal, which is sad for such a great product.  Reliance on 3rd party apps is risky, and almost stopped my continued implementation of the bulbs.  This 2nd gen app is better, but I'm really frustrated that Philips didn't make the effort to learn from mistakes and understand what people need in an app.  I've spent a fortune on this system and I don't think it's too much to expect a decent app without having to spend more money on other unreliable apps.

The Good (and there is good):

-HomeKit integration - thank you!  This alone encouraged me to expand my system despite the app
-Rooms!!!  Finally I can now group bulbs together and control them with Siri.
-Home/Away and routines are a great step in the right direction
-Overall the updated interface is more intuitive and looks good

The Bad

-What happened to the blinking light when assigning names to newly installed bulbs?  When installing multiples, it's impossible to determine which is which easily and requires testing and extra time to get it right.  Please put this back!
-Poor database management.  If I delete a name because I didn't get it right the first time or I have to reinstall the app or the bulb itself, I can never use the same names again.  At this rate, my hall lights will have to be labeled as ""Hall4768"" which I'll never remember when using Siri.  See I'd already tried hallway and corridor with every iteration in between before the lights finally worked right - by then appropriate names were gone.  Seriously?  When I delete a bulb or room, it should delete it from the database and allow names to be re-used.
-Bulb connectivity is lost WAY MORE, which means I have to install and reinstall more (see previous points for impact)
-Siri voice control sync issues.  Wha???  Trying to resolve the sync issue means visiting every room and light setup to determine the problem.  I have several sync issues a day and this is out of control
-Scenes.  While I do like the new look of scenes, why didn't all those scenes I painstakingly created port over?  And why must scenes ALSO not allow names to be used again?  For that matter, why not allow one scene that can be Siri controlled for any room? This needs better room integration
-Why can you not assign a scene for wake up or timed events?  That's key for max usability
-Why no blink function with routines?  Need another option besides fade

I hope future releases will address these issues, but frankly I'm not holding my breath since it took forever to get rooms, which is such a basic function.

Still, I do love the bulbs and Siri control.  And, I am thankful for HomeKit integration.  I'm also in love with the dimmer switches/remotes and the Hue Go.  Add a motion sensor to the switch and it would be perfect!"
iOS,United States,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Sergioxantos,2.00,1,Not sure how it improved,I updated to the this new app from the old a and lost all my scene setups. I cannot control scene creation like i did in the previous app. Only shuffle colors. Very dissapointed. I am switching back to the old app
iOS,United States,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,ProShot2020,2.00,1,Errr,"Several HUGE issues with this. 

1) You CANNOT have lights be part of more than one ""room"". So if I want to have a scene that controls multiple rooms simultaneously, well, you can't unless you set up your entire house as a single room (which will delete any other rooms you have set up. INCOMPREHENSIBLY STUPID.

2) No way to manually set the color of groups of lights simultaneously (you just have to eyeball it if you want to create a scene where all the bulbs in a room are the same orange). Feature regression, we used to be able to do this. 

3) It takes me way more clicks/scrolls to get to where I'm turning a scene on than it used to. The rooms/scenes division makes me have to keep navigating back and forth between pages, and this weird bubble interface only shows 4 choices at a time on a big iPhone 6 screen. Much less efficient.

What is so bad about scrollable lists? Why does everyone feel the need to invent some kind of worse interface idea than the obvious?"
iOS,United States,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,J0047,2.00,1,Worse than gen 1,"You can't remote access anymore, group lights to the same color and the dimming feature is visually nice, but annoying to use on a frequent basis. 

Thank you for letting us use gen 1 still."
iOS,United States,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Rockwall Flyer,2.00,3,Buggy,"I really like the new interface and controls; however, there are some bugs in the app. 

I cannot add more than four rooms because it says I have no lights in the 5th room and wants to delete all of the scenes I have set up. 

The wake up routine did not run at the assigned time and only turned on two of three bulbs assigned to room in the routine. The fade feature did not work in the routine. 

Having to go into the rooms to adjust individual lights is an extra step. It would be nice to have an all lights tab on the home screen."
iOS,Sweden,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,AndLind8,2.00,1,Inte bra,Nästan inget har blivit bättre. Saknas så mycket. Utveckla Siri och Apple watch och användarvänligheten. Har 20 hue lampor - gör så att det går att överblicka
iOS,Italy,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Davide79,2.00,1,Assurdo,Una app appena realizzata per utilizzare al meglio le luci senza supporto all'apple watch ! Assurdo.
iOS,Australia,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Mhrijeke,2.00,4,Well rounded update,"New scenes and colour options are slightly lacking yet more than enough for serious lighting routines. The implementation of ""rooms"" that are stored in bridge memory is excellent, leaps and bounds ahead of the ""scene sharing"" in the old version. The 'no frills' minimalistic approach to the UI is much appreciated and is slightly more tasteful in my humble opinion. One problem I have encountered is the constant disconnecting from the bridge only if I sign into my hue account, but since there's no real incentive to do that now, it's not a deal breaker. The reason why it isn't 5 star is because nothing really 'wowed' me. More of the same (which isn't a bad thing). Keep it up devs :)"
iOS,Australia,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Majamha,2.00,1,Old is better,The old app is much better - this app is way too convoluted and not intuitive at all.
iOS,Australia,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Alexx0005,2.00,2,"Half Right, Mostly Wrong","So, I'm giving this review two stars because I can't give 2 1/2. I'm going to jump straight in so the developers can address the issues quickly and easily:

WHAT'S RIGHT:
- A sleek, more modern design that was sorely needed.
- The app is quick.
- You have on/off switches for lights right on the homepage. 
- That's it.

WHAT'S WRONG:
- WHY ARE YOU STILL FORCING THESE ""PICTURE"" SCENES? No one wants them! Let us just create our own scenes, not using photos! It doesn't even make sense to use photos! No one else is seeing the photos, so all they see is the lights change to random colours. I'm sure most people also only have one light in a room, so WHY would I want to use a photo?! 
- Where has the iPad and Apple Watch support gone? I have both an iPad Pro and Apple Watch, why remove loved functionality? 
- When creating a widget I have 3 options to pick from, none of which I can find a way to customise?!?! This is the MOST annoying thing for me. And again it involves the stupid use of photo scenes! If there is a way to customise these, make it easier to find, or better yet, put a ""Make your own scene"" button right there! So we can tap that, go through the nice menus of choosing the ""rooms"", and then let US configure the colour, brightness. I don't want your tropical pictures or savanna or whatever other stupid photos you choose. I want my own colours. I want my own scenes. 

I think that sums it up. There's so much done right with this, I think the reason I'm annoyed is because there are also so many obvious oversights! Please fix these. And please make things easy to use. If your mum can't use it, then don't release it. Deal? Deal."
iOS,Austria,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Luk0872,2.00,1,Essential funtions missing.,"The overall UI is nice and flaschy but more or less useless without proper scene editing. You can choose an picture for scene creating like in the gen. 1 app but without any controll over the light bulbs indivitually. You can move the picture and the bulbs change there color randomly !!! 
Also the funktion to sync and import scenes from myhue.com is missing !"
iOS,Austria,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Frank Luzifer,2.00,2,Eventuell ausbaufähig,"Das neue UI sieht schick aus und wirkt ein bisschen flotter. Damit hört sich's dann aber schon auf mit den Vorteilen zur alten App. Die Bedienung ist weniger intuitiv, die Umsetzung hat einige offensichtliche Schlampigkeits-Fehler und anstatt mehr Funktionen (z.b. die lange gewünschte Umsetzung von Hue-Labs Funktionen) gibt's weniger (Lampen müssen nun gruppiert werden und sind nicht mehr einzeln ansteuer/programmierbar - eine gruppenfunktion an sich wäre ja eh fein, aber bitte zu gunsten und nicht auf kosten der bedienbarkeit, die watch-app fehlt, ipad app ebenfalls, ...). Deswegen wollte wohl auch die alte Version noch im App Store belassen. deswegen gebe ich auch zwei Sterne statt nur einem - ich nehme an, die fehlenden Funktionen werden noch nachgereicht. Warum man hier aber zur eigenen Schande eine gerade mal das alpha-stadium überwundene App veröffentlicht hat, erschließt sich mir nicht unbedingt. Vielleicht wurde einer willkürlichen Deadline des Marketing Department entsprochen - wobei deren nicht-einhalten die meisten End-User sowieso nicht mitbekommen hätten. Im Gegensatz zu einer halb-fertigen App."
iOS,United States,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,sonlegoman,2.00,1,Can't unpair Siri from one device and pair another,"Only one device can be paired.  Once that device is paired, you're stuck.  Not even resetting factory settings can fix it."
iOS,United States,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Evermore707,2.00,4,Almost perfect,Much improved. New features and sync now works like a modern iOS app. The routines could use sunrise and sunset setting for shifting times. Needs a new Apple Watch app too. But this works well and is much nicer looking
iOS,United States,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Kelly_neli,2.00,5,Great update,So far Philips hue is the best smart light system compared to others out there. Update is good but I look forward to more features. My only wish is for Philips to create dynamic scenes. For example I love the preloaded dynamic scenes for the Philips go lamp and wish these were available for my other bulbs.
iOS,United States,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Only4You,2.00,2,Let's try this again!,"So for me a lot of the older interface worked fine. And if I wanted to I could easily pick and choose lights and put them all into the same color so that they would match. With this version of Philips hue you can't. I'm also a user who has a large amount of hue bulbs that are spread across my house many of them are in fixtures with multiple sockets like chandeliers. It's was a common thing for me to change the color all at once and now I can't do that and it drives me up the wall because the colors don't match. 

The regression of scene creation has got to be fixed. There is no way that I want to use a picture and not beanie to see on the picture where I'm getting the color from. That's the point of me using my own photos. So that I can chose the exact color from that photo that I wanted. 

Also the loss of scenes from my old app to the new one was kind of a killer. When you have to rebuild all of the scenes you've had before into the new app I can be time consuming. So for me a customer who has multiple hue bulbs and strips around there house this app is horrible when it comes to user interface."
iOS,United States,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,zmclearan,2.00,1,watchOS,"I need gen 2 for the ""improvements"" and I need gen 1 for the watchOS version..."
iOS,United States,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,fisher.todd,2.00,1,Train wreck UI,"Dear Philips,  Focus your talent on making cool products but outsource your app development."
iOS,Australia,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Mooks1,2.00,1,Geofencing,Geofencing is no longer working with this new app because as soon as I leave the app it turns off. There is no iPad or watch app :( Anyone else having issues keeping geofencing enabled?
iOS,Germany,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Lucky!s,2.00,1,Es gibt viel zu tun packen wir es an.,"Vielleicht sollte man das nächste mal erst mal überlegen welche Funktionen man bieten will und erst dann das GUI angehen und. Nicht umgekehrt. 
Was alles fehlt, verglichen mit der ""alten"" jetzt SW-Version ist ja schon erwähnt worden in diversen anderen Rezessionen. 
Hübsch alleine hilft nicht, wenn das wenige was noch einzustellen geht in völlig verschachtelten Menüs versteckt ist. 
Universal-App wäre auch nett gewesen. 
Einen Punkt gibt es dafür, dass ich es mit der neuen App zumindest schafte Siri auf zwei Geräten zum laufen zu bringen.
Mein Tipp: weiter die alte App benutzen in Kombination OnSwitch."
iOS,Germany,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Wolf1991,2.00,1,Gen 1 besser,Leider wurden die die eingerichteten Zimmer und alle Szenen einfach beim erneuten starten der App gelöscht.
iOS,Sweden,05/02/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,AGSthlm,2.00,1,Vilken försämring,"I have never thought the Gen 1 app was great, but the Gen 2 app is even worse. In the Gen 1 app I could adjust scenes at the individual light level, which was useful, in particular with light strips. Now scenes have been completely ruined and can only be adjusted on a room by room basis."
iOS,Netherlands,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,ArieeeeA,2.00,3,Beter...,"Zeker een verbetering. Maar nog vrij omslachtig en lastig, hoe pas ik bijvoorbeeld een eigen scène aan? En dat met die foto's werkt echt heel raar wat de lampen daar doen is een raadsel."
iOS,Netherlands,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,AppyDePeppy,2.00,1,Ik wil eigen scenes maken!,"Waarom kan ik geen eigen scenes voor de widget maken zoals dat in de oude app wel kan? Word ik opeens gelimiteerd tot de standaard scenes! Dit is echt de enige functie die ik gebruik, de app open ik zelf nooit. Faal.. Hoop dat dit er snel terug in komt. Tot die tijd blijf ik dus gewoon de oude gebruiken.."
iOS,Netherlands,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Verhuisdozen,2.00,3,"Mooie app, maar nog niet erg handig.","De app ziet er beter uit dan gen 1, helaas ontbreekt bij het maken van scenes de mogelijkheid om per lamp zelf een kleur te kiezen. Dit heeft gen 1 wel. De gen 2 app zou beter zijn als hij de zelfde functies heeft als gen 1."
iOS,Netherlands,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Probin,2.00,1,Te snel uitgebracht?,Ziet er mooi uit maar mist een hoop essentiële functies. Zoals alle lampen 1 kleur geven in een scène.
iOS,Netherlands,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,TopcatsGEX,2.00,1,App is worse than 1st generation,"Lamps can only be put in 1 room. I want a scene that activates more rooms (inside and outside or living room and hallway for instance) next to rhat I can't edit a scen, all lamps are auto configured, even brightness is set to a default level so  selecting a scene is more touches on the phone and after selecting I still need to adjust brightness to my liking. Also no active scens are possible, other apps can make livings scenes, much more dynamic. And my negativity list goes on and on..app really sucks!"
iOS,Netherlands,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,ConverseDakota,2.00,3,Batterij verbruik te hoog?,Ik heb het idee dat de app (of widgets?) echt veel te veel batterij verbruikt. Sinds ik app heb geïnstalleerd holt m'n batterij achteruit...
iOS,Switzerland,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,sebseb2099,2.00,5,Great app!,"At first I felt a lot of features were missing, but was only an impression.

Everything is there and once you ""get it"" you don't want to go backward.

Very well done. Thanks!"
iOS,Switzerland,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,TheRauch1,2.00,3,Braucht Verbesserungen!,"1. iPad-Support
2. Apple Watch Support
3. Bringt bitte die Timer zurück! Diese waren perfekt zum einschlafen etc...
4. Macht die Widgets wieder so einfach wie bei Gen1! Es ist viel zu kompliziert...

Aber ein grosses Lob, was das Design betrifft. Finde ich Hammer so!"
iOS,Switzerland,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Dyson_Frost,2.00,1,Miserabel,"Einfach nur schlecht. Fühlt sich wie eine Beta an uns es fehlen etliche Funktionen aus der vorigen App. Danke Philips, nun kann ich ein eh schon teures Produkt nicht mal mehr mit seinem vollen Funktionsumfang nutzen."
iOS,Switzerland,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Phipsoloni,2.00,2,Philips strikes again,"Fail Philips, fail! Deleting essential features like scenes, no ipad/iwatch support but making the app look more pretty is not a step in the right direction, please please finally hire someone that is capable of programming a proper app!"
iOS,Switzerland,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,DeXterouZ,2.00,2,Nette Gestaltung aber keine Funktionalität,"Die neue Oberfläche gefällt, aber ich finde es eine Frechheit, dass man alles neu einrichten muss! Das Konzept von Räumen ist bescheuert. Wie kann ich meine Leselampe auf dem Soga heller machen ohne, dass das ganze Wohnzimmer hell wird?! Gar nicht! Dafür muss man dann zwei seperate Räume erstellen. Die alte App war viel flexibler!"
iOS,Canada,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,ThereIsNoSpork,2.00,3,Beautiful but..,The new layout and changes are awesome.  Lots of change that makes things easier for me too. BUT i have an iPhone 6 and it has crashed 3 times already today while using it
iOS,Canada,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,JCrew78*,2.00,1,Can't sign into My Hue! FIX THIS THING,"No matter how many times I try, I can't log into My Hue on this app. It always leads me to a broken page that says Forbidden. As such, I can't even utilize any scenes. This app needs major work. Horrible first experience."
iOS,Canada,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Théâtral,2.00,1,Not even basic features!,Incredible to not have basics feat as turning on lights at sun down or to turn off lights at a specific time in the routine settings! It's basics thing in most of third party app for hue lights.
iOS,Canada,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Knickerbocker85,2.00,1,"Poor design, doesn't work","Ever since upgrading to this app my lights turn on and off at random times. There is no logic behind it. No ability to control individual light colours. 

Why are my lights turning on in the middle of the night? Why are my lights turning off at random times? Even different lights in the same room are turning off/on without any instruction!"
iOS,United Kingdom,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,CowsOfOurPlanet,2.00,3,Warming,"Actually, I've warmed to this a lot.

The lack of Watch and iPad support in an upgrade from such a big company is inexcusable but I do see what they were going for with the way the lights are controlled now. 

Get the iPad and native support for the watch sorted (though I can't be clear enough when I say that Philips are a huge company so it should have been done from the outset for a premium product like Hue) and this would be pretty good."
iOS,United Kingdom,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,阿利russ,2.00,2,Underwhelming at best,"I don't usually write reviews but for this one I felt compelled to.

I was very much looking forwards to the release of this much anticipated second generation app. However, it's left me feeling more than underwhelmed, so much they could have done that they simply haven't, it's no wonder they promote third party apps. 

Anyway it's close to being a total disaster buts it's not and there are some cool features, like the wake-up function. There is potential but I'm already looking forward to another update and even to an extent looking back at the previous app. 

It's an awesome product is Phillips Hue and it deserves an equally awesome app. Sadly this is not it."
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,swotai,2.00,2,Geofencing doesn't seem to work properly,"In Gen 1 the geofencing is set so that when I'm on the driveway I see my house light up. Now I have to go in the house, and run the app before lights will turn on."
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,jay18999,2.00,2,Missing features from Gen1,"The light picker from Gen1 was one of the nicest things about the app. Ability to group lights, ability to adjust EVERY light in your home, and ability to dim without having to change screens. 

Please bring this back. 

Also, please include the scenes from Gen1 app, I really like them. New scene picker looks nice, but is hard to use. Is there any way to set a scene for your whole home now?"
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,AdamSavage77,2.00,3,Overall an Improvement; But with Some Bugs,"The new version of the app has a much cleaner interface and has a ton of added functionality such as support for rooms, wake-up timers, routines, and expanded functionality for geo-location.

However, there is a rather annoying and somewhat severe bug with this app's integration with Siri. Any scene that uses white light instead of colors doesn't seem to transfer color information to Siri properly. For example: if I tell Siri to set my bedroom to the ""bright"" scene, it does change my lights, but instead of the warm white that it's supposed to be, it defaults to a pure white light. This happens with every scene that uses white light, even though switching it in the actual app works properly."
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,BaroqueCycle,2.00,4,Room Support (Groups) Finally!,"Loving the new room support (which also configures groups on the hub). Took me a while to figure out how to create scenes (you have to tap on a room, then set each light the way you like, then click + to make it a scene), so minus one star for not being intuitive in that respect. Would also be nice to be able to easily set multiple lights in a room to the same color easily."
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,GH36C,2.00,2,"Nice Effort, but...","As some of the other reviews has said, this “Gen 2” effort is more complicated, not in the since that you can’t figure it out, but you shouldn’t have to figure it out since Gen 1 was pretty intuitive. I have had to reset several times because the lights won’t stay connected; test my network is working fine. Siri is not working any longer with this app, however, I have some GE lights and Siri is working fine with my “iDevices.” I have a call into Phillips to find out what’s going on especially since I have the latest Apple TV and iOS updates. Like I said, Gen 1 worked like a charm, but Gen 2 I’m having lots of problems where it works sometime and sometimes it doesn’t; all manually. I’m hoping my call into Phillips will fix the glitch and I can start enjoying the technology the way it is intended. I’ll re-review the app once I have a conversation with Phillip; but for now, lots of work to do what I was already doing at a 5 star rating with Gen 1."
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,evt328,2.00,1,Missing some features,"1. No notifications when leaving or returning home to verify lights are off
2. No iPad app
3. All lights/room lights/ individual lights are a little strangely laid out. 

The app looks great, but some of its new UX implementation is a bit difficult."
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,jawapy,2.00,2,"Come on, why can't you get it right?","The gen 1 app wasn't very full featured and left a lot of possibilities on the table for other app makers.  The biggest problem was the user facing features were never updated. 

Now we have gen 2, it really has fewer features, but possibly a better base. So lets see if they can pull off adding new features to this one. 

2 stars until you start delivering. 

Hopefully this product is not indicative of the level of team used to produce this at Philips."
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,MonikaLearnsJapanese,2.00,1,Even less usable than the old app.,"Pros (maybe): Added rooms.

Cons: made scenes and widgets basically unusable: lost control what light takes which color from photo, hues in photos change on loading, widgets no longer allow to turn affected lights back off. No room crossing scenes (eg living and dining room). I have scenes in the old app that turn lights off in other rooms when I set them, eg lights in my bedroom when I turn on living room lights. No real improvement anywhere else."
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Jaime-r,2.00,5,This is what I been eating for!!,"I love that they finally got option to separate by rooms so I can control with Siri HomeKit,it was a little tricky to setup because I had it setup with the 1st gen but,It works great,and the widget option to set different light mood brightness on ur rooms is awsome so easy manage once u get use to it..well made Phillips..keep up with the updates"
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,OldFriend,2.00,1,Staying with 1st gen hue,"Philips grabbed the home lighting market by storm with their introduction of ""hue lights"". Then with the integration with IFTTT, there were possibilities that were never available to before. 

I was excited to hear of the 2nd gen hue app with new possibilities. Those new possibilities are ""HEADACHES"".

Headaches:
1.) Scenes are not or cannot be imported from the hue 1st gen account. We now have to REBUILD ALL 1st gen scenes from scratch. Deal breaker for me. 
2.) No iPad support, REALLY? My iPad Mini is my home control device; not my iPhone in the bedroom charging. Support for both is a MUST.
3.) Reduction in functionality. 

Pros:
1.) Nice UI for light color and intensity. 

Staying with hue 1st gen for now."
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,RayP64,2.00,1,Missing features,"You don't have the ""alarms & timers the first app had so you can't set the lights to go on or off when you're not home at a specific time, only when you leave or arrive. Combine the features of both apps into one and you'll have a hit. You had more control with the original app. I had to delete this app so I can get the first one back. I need my lights to go on when I'm not home at a specific time."
iOS,United States,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,The JTizzle,2.00,2,"Better UI, TERRIBLE LOSS OF FEATURES","Yes, the new UI is vastly improved and feels more like a fancy HomeKit app, but man did Hue kill the feature set. Be warned, if you liked doing more than turning you bulbs on and off or using a dimmer switch you will be upset with the new app vs the old, but hey, it now looks pretty."
iOS,New Zealand,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Jasonhnz,2.00,4,"Works great, just need Apple Watch support",Great improvement over Gen 1. Incorporates features from many other apps now to give support for scenes and rooms with much needed speed and visual improvements. No Apple Watch app yet which is what I want and need for this to get 5 star. Otherwise Gen 2 is a must.
iOS,Australia,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,QuadQuattro,2.00,1,Not worthy of the old app even,"This new app provides a decent but clunky facelift, but takes away functionality that made the old app barely competitive with the multitude of 3rd party hue apps. Now scenes can only apply to rooms, not the whole home altogether. There's still no interface to the online MyHue community of submitted scenes. And there's no fine-tuning advanced controls that make this worthy of a version 2 badge. In summary, it's version 1 with less features and a facelift."
iOS,Australia,05/01/2016,1055281310,Philips Hue,979064009,Philips Lighting BV,Stewwalton,2.00,4,Better,Killed all my lights initially. After a day they all came back and now (for my use case) it's much improved vs v1.
